Empresa;Mês;Abertura;Segmento
RAPT;9;0,83;Outro
RASIP AGRO;1;34,19;Outro
RASIP AGRO;10;18,72;Outro
RASIP AGRO;11;18,69;Outro
RASIP AGRO;12;18,33;Outro
RASIP AGRO;2;26,45;Outro
RASIP AGRO;3;25,65;Outro
RASIP AGRO;4;25,45;Outro
RASIP AGRO;5;41,96;Outro
RASIP AGRO;6;34,71;Outro
RASIP AGRO;7;27,63;Outro
RASIP AGRO;8;25,91;Outro
RASIP AGRO;9;26,19;Outro
RDCD;1;1,4;Outro
RDCD;2;3,86;Outro
RDCD;3;26;Outro
RDCDE;1;2,14;Outro
REALCAFE;11;580,01;Outro
RECRUSUL;1;180,82;Outro
RECRUSUL;10;218,81;Outro
RECRUSUL;11;131,71;Outro
RECRUSUL;12;213,5;Outro
RECRUSUL;2;302,71;Outro
RECRUSUL;3;590,15;Outro
RECRUSUL;4;1.246,9;Outro
RECRUSUL;5;1.370,29;Outro
RECRUSUL;6;1.102,93;Outro
RECRUSUL;7;652,09;Outro
RECRUSUL;8;445,02;Outro
RECRUSUL;9;292,53;Outro
REDE ENERGIA;1;233,45;Energia Elétrica
REDE ENERGIA;10;177,22;Energia Elétrica
REDE ENERGIA;11;254,43;Energia Elétrica
REDE ENERGIA;12;127,08;Energia Elétrica
REDE ENERGIA;2;273,9;Energia Elétrica
REDE ENERGIA;3;321,87;Energia Elétrica
REDE ENERGIA;4;291,73;Energia Elétrica
REDE ENERGIA;5;305,01;Energia Elétrica
REDE ENERGIA;6;296,36;Energia Elétrica
REDE ENERGIA;7;209,57;Energia Elétrica
REDE ENERGIA;8;283,88;Energia Elétrica
REDE ENERGIA;9;210,95;Energia Elétrica
REDECARD;1;2.330,49;Outro
REDECARD;10;1.289,91;Outro
REDECARD;11;1.193,46;Outro
REDECARD;12;1.461,71;Outro
REDECARD;2;2.275,95;Outro
REDECARD;3;2.135,1;Outro
REDECARD;4;2.097,55;Outro
REDECARD;5;2.375,51;Outro
REDECARD;6;2.439,57;Outro
REDECARD;7;2.109,03;Outro
REDECARD;8;1.817,89;Outro
REDECARD;9;1.855,77;Outro
RENAR;1;62,76;Outro
RENAR;10;81,72;Outro
RENAR;11;73,56;Outro
RENAR;12;84,6;Outro
RENAR;2;60,8;Outro
RENAR;3;55,09;Outro
RENAR;4;139,04;Outro
RENAR;5;221,28;Outro
RENAR;6;188,5;Outro
RENAR;7;165,49;Outro
RENAR;8;81;Outro
RENAR;9;91,69;Outro
RENNER PART;1;189,54;Outro
RENNER PART;10;224,25;Outro
RENNER PART;11;42,03;Outro
RENNER PART;12;312,6;Outro
RENNER PART;2;184,98;Outro
RENNER PART;3;178;Outro
RENNER PART;4;531,38;Outro
RENNER PART;5;320,03;Outro
RENNER PART;6;203,81;Outro
RENNER PART;7;117;Outro
RENNER PART;8;117,98;Outro
RENNER PART;9;255,59;Outro
RENTE;1;23,53;Outro
RIMET;1;182,88;Outro
RIMET;10;223,52;Outro
RIMET;11;10,98;Outro
RIMET;12;2;Outro
RIMET;2;131,01;Outro
RIMET;3;253,45;Outro
RIMET;4;275,67;Outro
RIMET;5;264,53;Outro
RIMET;6;371,36;Outro
RIMET;7;250,14;Outro
RIMET;8;299,08;Outro
RIMET;9;271,78;Outro
RIMO;11;2.090,6;Outro
RIO GDE ENER;1;12,87;Outro
RIOSULENSE;1;1.012;Outro
RIOSULENSE;10;198;Outro
RIOSULENSE;2;1.018;Outro
RIOSULENSE;3;1.000,99;Outro
RIOSULENSE;4;1.131,97;Outro
RIOSULENSE;5;1.009,9;Outro
RIOSULENSE;6;1.012,1;Outro
RIOSULENSE;7;782,46;Outro
RIOSULENSE;8;239,2;Outro
RIOSULENSE;9;393,98;Outro
RODOBENSIMOB;1;893,53;Outro
RODOBENSIMOB;10;387,45;Outro
RODOBENSIMOB;11;246,81;Outro
RODOBENSIMOB;12;240,24;Outro
RODOBENSIMOB;2;864,35;Outro
RODOBENSIMOB;3;713,79;Outro
RODOBENSIMOB;4;840,21;Outro
RODOBENSIMOB;5;924,48;Outro
RODOBENSIMOB;6;786,38;Outro
RODOBENSIMOB;7;751,83;Outro
RODOBENSIMOB;8;737,99;Outro
RODOBENSIMOB;9;663,22;Outro
ROSSI RESID;1;2.372,59;Outro
ROSSI RESID;10;271,23;Outro
ROSSI RESID;11;209,63;Outro
ROSSI RESID;12;226,87;Outro
ROSSI RESID;2;2.801,92;Outro
ROSSI RESID;3;2.212,12;Outro
ROSSI RESID;4;1.781,47;Outro
ROSSI RESID;5;2.203,79;Outro
ROSSI RESID;6;1.839,41;Outro
ROSSI RESID;7;1.258,14;Outro
ROSSI RESID;8;1.069,25;Outro
ROSSI RESID;9;764,08;Outro
RSID;4;0,85;Outro
RSID;5;23,59;Outro
RSID;6;18,13;Outro
RSID;8;3,44;Outro
RSID;9;2,72;Outro
RSID    /ES;10;0,01;Outro
RSIDE;1;11,91;Outro
RSIDE;10;16,5;Outro
RSIDE;2;17,6;Outro
RSIDE;3;15,27;Outro
RSIDE;4;4,02;Outro
RSIDE;7;18,8;Outro
RSIDE;8;0,95;Outro
RSIDE;9;2,53;Outro
RSIDE   /ES;10;10,06;Outro
SABESP;1;2.287,51;Saneamento 
SABESP;10;1.285,68;Saneamento 
SABESP;11;1.030,07;Saneamento 
SABESP;12;1.119,75;Saneamento 
SABESP;2;2.335,82;Saneamento 
SABESP;3;2.331,51;Saneamento 
SABESP;4;2.227,07;Saneamento 
SABESP;5;2.084,03;Saneamento 
SABESP;6;2.276,9;Saneamento 
SABESP;7;2.139,4;Saneamento 
SABESP;8;2.038,33;Saneamento 
SABESP;9;1.958,97;Saneamento 
SADIA S/A;1;1.173,46;Alimentos Processados
SADIA S/A;10;953,49;Alimentos Processados
SADIA S/A;11;594,25;Alimentos Processados
SADIA S/A;12;538,89;Alimentos Processados
SADIA S/A;2;1.169,59;Alimentos Processados
SADIA S/A;3;1.145,95;Alimentos Processados
SADIA S/A;4;1.246,33;Alimentos Processados
SADIA S/A;5;1.477,01;Alimentos Processados
SADIA S/A;6;1.694,7;Alimentos Processados
SADIA S/A;7;1.514,62;Alimentos Processados
SADIA S/A;8;1.302,93;Alimentos Processados
SADIA S/A;9;1.444,39;Alimentos Processados
SAELPA;3;802;Outro
SAELPA;5;1.200;Outro
SAM INDUSTR;1;39,24;Outro
SAM INDUSTR;2;38,36;Outro
SAM INDUSTR;3;8,68;Outro
SANEPAR;1;85,48;Outro
SANEPAR;10;55,48;Outro
SANEPAR;11;32,85;Outro
SANEPAR;12;40,34;Outro
SANEPAR;2;69,04;Outro
SANEPAR;3;89,41;Outro
SANEPAR;4;89,6;Outro
SANEPAR;5;95,93;Outro
SANEPAR;6;88,2;Outro
SANEPAR;7;81,13;Outro
SANEPAR;8;73,14;Outro
SANEPAR;9;65,09;Outro
SANSUY;1;19,5;Outro
SANSUY;10;32,7;Outro
SANSUY;11;17,97;Outro
SANSUY;12;24,65;Outro
SANSUY;2;29,48;Outro
SANSUY;3;31,95;Outro
SANSUY;4;21,33;Outro
SANSUY;5;31;Outro
SANSUY;6;47,47;Outro
SANSUY;7;52,02;Outro
SANSUY;8;40,78;Outro
SANSUY;9;44,88;Outro
SANTANDER BR;1;16,49;Intermediários Financeiros
SANTANDER BR;10;11,47;Intermediários Financeiros
SANTANDER BR;11;8,9;Intermediários Financeiros
SANTANDER BR;12;9,74;Intermediários Financeiros
SANTANDER BR;2;22,54;Intermediários Financeiros
SANTANDER BR;3;17,14;Intermediários Financeiros
SANTANDER BR;4;20,75;Intermediários Financeiros
SANTANDER BR;5;19,83;Intermediários Financeiros
SANTANDER BR;6;22,74;Intermediários Financeiros
SANTANDER BR;7;20,02;Intermediários Financeiros
SANTANDER BR;8;16,32;Intermediários Financeiros
SANTANDER BR;9;13,48;Intermediários Financeiros
SANTANENSE;1;83,41;Outro
SANTANENSE;10;51,53;Outro
SANTANENSE;11;57,45;Outro
SANTANENSE;12;80,36;Outro
SANTANENSE;2;74,46;Outro
SANTANENSE;3;49,52;Outro
SANTANENSE;4;47,75;Outro
SANTANENSE;5;95,05;Outro
SANTANENSE;6;227,25;Outro
SANTANENSE;7;161,09;Outro
SANTANENSE;8;130,62;Outro
SANTANENSE;9;88,75;Outro
SANTOS BRP;1;871,55;Outro
SANTOS BRP;10;421,33;Outro
SANTOS BRP;11;235,31;Outro
SANTOS BRP;12;214,66;Outro
SANTOS BRP;2;921,56;Outro
SANTOS BRP;3;914,9;Outro
SANTOS BRP;4;959,59;Outro
SANTOS BRP;5;1.021,32;Outro
SANTOS BRP;6;1.061,95;Outro
SANTOS BRP;7;965,56;Outro
SANTOS BRP;8;679,06;Outro
SANTOS BRP;9;800,94;Outro
SAO CARLOS;1;542,85;Outro
SAO CARLOS;10;252,28;Outro
SAO CARLOS;11;220,5;Outro
SAO CARLOS;12;221,44;Outro
SAO CARLOS;2;623,98;Outro
SAO CARLOS;3;612,93;Outro
SAO CARLOS;4;514,55;Outro
SAO CARLOS;5;646,94;Outro
SAO CARLOS;6;616,55;Outro
SAO CARLOS;7;521,19;Outro
SAO CARLOS;8;511,35;Outro
SAO CARLOS;9;429,63;Outro
SAO MARTINHO;1;1.424,69;Alimentos Processados
SAO MARTINHO;10;733,55;Alimentos Processados
SAO MARTINHO;11;425,71;Alimentos Processados
SAO MARTINHO;12;454,7;Alimentos Processados
SAO MARTINHO;2;1.346,24;Alimentos Processados
SAO MARTINHO;3;1.384,18;Alimentos Processados
SAO MARTINHO;4;1.373,47;Alimentos Processados
SAO MARTINHO;5;1.654,6;Alimentos Processados
SAO MARTINHO;6;1.340,56;Alimentos Processados
SAO MARTINHO;7;1.395,77;Alimentos Processados
SAO MARTINHO;8;1.151,49;Alimentos Processados
SAO MARTINHO;9;1.171,11;Alimentos Processados
SARAIVA LIVR;1;1.233,74;Comércio
SARAIVA LIVR;10;704,96;Comércio
SARAIVA LIVR;11;577,51;Comércio
SARAIVA LIVR;12;654,31;Comércio
SARAIVA LIVR;2;1.210,38;Comércio
SARAIVA LIVR;3;1.564,05;Comércio
SARAIVA LIVR;4;1.128,57;Comércio
SARAIVA LIVR;5;1.633,33;Comércio
SARAIVA LIVR;6;1.342,02;Comércio
SARAIVA LIVR;7;1.395,76;Comércio
SARAIVA LIVR;8;1.147,43;Comércio
SARAIVA LIVR;9;976,85;Comércio
SATIPEL;1;369,79;Outro
SATIPEL;10;177,94;Outro
SATIPEL;11;90,24;Outro
SATIPEL;12;95,35;Outro
SATIPEL;2;395,42;Outro
SATIPEL;3;373,72;Outro
SATIPEL;4;405,06;Outro
SATIPEL;5;469,42;Outro
SATIPEL;6;389,18;Outro
SATIPEL;7;343,51;Outro
SATIPEL;8;309,38;Outro
SATIPEL;9;218,84;Outro
SAVARG;10;34,58;Outro
SAVARG;11;41,88;Outro
SAVARG;12;42,02;Outro
SAVARG;6;76,77;Outro
SAVARG;7;65,74;Outro
SAVARG;8;49,2;Outro
SAVARG;9;43,31;Outro
SAVIRG;1;183,35;Outro
SAVIRG;2;181,23;Outro
SAVIRG;3;161,27;Outro
SAVIRG;4;126,72;Outro
SAVIRG;5;118,45;Outro
SAVIRG;6;29,97;Outro
SCHLOSSER;1;132,11;Outro
SCHLOSSER;10;11,16;Outro
SCHLOSSER;11;12,28;Outro
SCHLOSSER;12;21,55;Outro
SCHLOSSER;2;150,03;Outro
SCHLOSSER;3;132,41;Outro
SCHLOSSER;4;135,2;Outro
SCHLOSSER;5;137,83;Outro
SCHLOSSER;6;153,44;Outro
SCHLOSSER;7;74,87;Outro
SCHLOSSER;8;56,13;Outro
SCHLOSSER;9;51,85;Outro
SCHULZ;1;1.133,78;Outro
SCHULZ;10;401,54;Outro
SCHULZ;11;306,81;Outro
SCHULZ;12;275,5;Outro
SCHULZ;2;1.097,98;Outro
SCHULZ;3;586,07;Outro
SCHULZ;4;1.194,22;Outro
SCHULZ;5;1.003,28;Outro
SCHULZ;6;1.051,33;Outro
SCHULZ;7;825,14;Outro
SCHULZ;8;750,96;Outro
SCHULZ;9;675,54;Outro
SDIA;1;0,36;Alimentos Processados
SDIA;2;1,36;Alimentos Processados
SDIA;3;0,57;Alimentos Processados
SDIA;4;13,43;Alimentos Processados
SDIA;5;70,26;Alimentos Processados
SDIA;7;13,11;Alimentos Processados
SDIA;8;0,69;Alimentos Processados
SDIA;9;0,37;Alimentos Processados
SDIA    /EDJ;4;10,36;Alimentos Processados
SDIAE;1;1,1;Alimentos Processados
SDIAE;10;33;Alimentos Processados
SDIAE;11;7;Alimentos Processados
SDIAE;2;0,16;Alimentos Processados
SDIAE;3;1,16;Alimentos Processados
SDIAE;5;1,6;Alimentos Processados
SDIAE;7;27,38;Alimentos Processados
SDIAE;8;2,89;Alimentos Processados
SDIAE;9;11,99;Alimentos Processados
SDIAE   /ED;2;0,17;Alimentos Processados
SDIAE   /EJ;7;1,9;Alimentos Processados
SEB;1;926,86;Outro
SEB;10;324,58;Outro
SEB;11;189,43;Outro
SEB;12;174,49;Outro
SEB;2;790,53;Outro
SEB;3;489,86;Outro
SEB;4;612,51;Outro
SEB;5;958,62;Outro
SEB;6;907,33;Outro
SEB;7;831,56;Outro
SEB;8;574,77;Outro
SEB;9;338,74;Outro
SEG AL BAHIA;1;379,34;Previdência e Seguros
SEG AL BAHIA;10;210,88;Previdência e Seguros
SEG AL BAHIA;11;263,71;Previdência e Seguros
SEG AL BAHIA;12;427,78;Previdência e Seguros
SEG AL BAHIA;2;449,02;Previdência e Seguros
SEG AL BAHIA;3;291,57;Previdência e Seguros
SEG AL BAHIA;4;446,54;Previdência e Seguros
SEG AL BAHIA;5;766,18;Previdência e Seguros
SEG AL BAHIA;6;459,61;Previdência e Seguros
SEG AL BAHIA;7;722,65;Previdência e Seguros
SEG AL BAHIA;8;566,41;Previdência e Seguros
SEG AL BAHIA;9;333,57;Previdência e Seguros
SEMP;1;296,84;Outro
SEMP;10;193,08;Outro
SEMP;11;101,16;Outro
SEMP;2;266,12;Outro
SEMP;3;169,99;Outro
SEMP;4;131,36;Outro
SEMP;5;366,2;Outro
SEMP;6;251,05;Outro
SEMP;7;408,17;Outro
SEMP;8;243,64;Outro
SEMP;9;287,08;Outro
SERGEN;1;104,64;Outro
SERGEN;10;20,12;Outro
SERGEN;11;33,95;Outro
SERGEN;12;7,45;Outro
SERGEN;2;164,43;Outro
SERGEN;3;123,2;Outro
SERGEN;4;183,23;Outro
SERGEN;5;206,74;Outro
SERGEN;6;316,83;Outro
SERGEN;7;72,09;Outro
SERGEN;8;45,37;Outro
SERGEN;9;44,94;Outro
SID NACIONAL;1;18.340,02;Siderurgia e Metalurgia
SID NACIONAL;10;5.319,3;Siderurgia e Metalurgia
SID NACIONAL;11;3.175,9;Siderurgia e Metalurgia
SID NACIONAL;12;3.317,16;Siderurgia e Metalurgia
SID NACIONAL;2;10.871,49;Siderurgia e Metalurgia
SID NACIONAL;3;11.844,41;Siderurgia e Metalurgia
SID NACIONAL;4;11.047,91;Siderurgia e Metalurgia
SID NACIONAL;5;15.283,79;Siderurgia e Metalurgia
SID NACIONAL;6;19.035,51;Siderurgia e Metalurgia
SID NACIONAL;7;15.736,63;Siderurgia e Metalurgia
SID NACIONAL;8;12.259,48;Siderurgia e Metalurgia
SID NACIONAL;9;11.902,22;Siderurgia e Metalurgia
SLC AGRICOLA;1;805,76;Agropecuária
SLC AGRICOLA;10;553,59;Agropecuária
SLC AGRICOLA;11;440,39;Agropecuária
SLC AGRICOLA;12;534,04;Agropecuária
SLC AGRICOLA;2;857,33;Agropecuária
SLC AGRICOLA;3;986,26;Agropecuária
SLC AGRICOLA;4;1.370,22;Agropecuária
SLC AGRICOLA;5;1.506,47;Agropecuária
SLC AGRICOLA;6;1.452,53;Agropecuária
SLC AGRICOLA;7;1.512,72;Agropecuária
SLC AGRICOLA;8;1.061,17;Agropecuária
SLC AGRICOLA;9;983,34;Agropecuária
SOFISA;1;373,79;Outro
SOFISA;10;129,32;Outro
SOFISA;11;119,42;Outro
SOFISA;12;116,26;Outro
SOFISA;2;376,34;Outro
SOFISA;3;319,94;Outro
SOFISA;4;282,07;Outro
SOFISA;5;453,06;Outro
SOFISA;6;353,6;Outro
SOFISA;7;275,79;Outro
SOFISA;8;229,5;Outro
SOFISA;9;216,02;Outro
SONDOTECNICA;1;804,56;Construção e Engenharia
SONDOTECNICA;10;523,6;Construção e Engenharia
SONDOTECNICA;11;62,79;Construção e Engenharia
SONDOTECNICA;12;260,84;Construção e Engenharia
SONDOTECNICA;2;741,31;Construção e Engenharia
SONDOTECNICA;3;1.517,06;Construção e Engenharia
SONDOTECNICA;4;954,73;Construção e Engenharia
SONDOTECNICA;5;1.161,49;Construção e Engenharia
SONDOTECNICA;6;559,32;Construção e Engenharia
SONDOTECNICA;7;631,73;Construção e Engenharia
SONDOTECNICA;8;228,94;Construção e Engenharia
SONDOTECNICA;9;485,35;Construção e Engenharia
SOUZA CRUZ;1;3.683,6;Tabaco
SOUZA CRUZ;10;2.392,99;Tabaco
SOUZA CRUZ;11;2.082,54;Tabaco
SOUZA CRUZ;12;2.518,76;Tabaco
SOUZA CRUZ;2;3.275,51;Tabaco
SOUZA CRUZ;3;4.003,62;Tabaco
SOUZA CRUZ;4;2.625,41;Tabaco
SOUZA CRUZ;5;2.366,54;Tabaco
SOUZA CRUZ;6;3.248,05;Tabaco
SOUZA CRUZ;7;3.029,03;Tabaco
SOUZA CRUZ;8;2.284,71;Tabaco
SOUZA CRUZ;9;2.625,07;Tabaco
SPRINGER;1;130,02;Outro
SPRINGER;10;19,56;Outro
SPRINGER;11;11,4;Outro
SPRINGER;12;14,98;Outro
SPRINGER;2;146,04;Outro
SPRINGER;3;105,61;Outro
SPRINGER;4;99,96;Outro
SPRINGER;5;79,32;Outro
SPRINGER;6;38,7;Outro
SPRINGER;7;63,38;Outro
SPRINGER;8;39,25;Outro
SPRINGER;9;27,01;Outro
SPRINGS;1;415,59;Outro
SPRINGS;10;107,91;Outro
SPRINGS;11;60,45;Outro
SPRINGS;12;83,34;Outro
SPRINGS;2;383,93;Outro
SPRINGS;3;312,22;Outro
SPRINGS;4;403,38;Outro
SPRINGS;5;385,82;Outro
SPRINGS;6;405,16;Outro
SPRINGS;7;350,74;Outro
SPRINGS;8;176,55;Outro
SPRINGS;9;131,3;Outro
SPTURIS;10;29;Outro
SPTURIS;11;47,27;Outro
SPTURIS;2;6;Outro
SPTURIS;3;50,5;Outro
SPTURIS;4;24,69;Outro
SPTURIS;5;25;Outro
SPTURIS;8;55;Outro
SPTURIS;9;12;Outro
SUL AMER NAC;1;40,25;Seguros
SUL AMER NAC;2;37,25;Seguros
SUL AMER NAC;3;37,54;Seguros
SUL AMER NAC;4;40;Seguros
SUL AMER NAC;5;12,71;Seguros
SUL AMERICA;1;1.178,86;Seguros
SUL AMERICA;10;831,38;Seguros
SUL AMERICA;11;675,17;Seguros
SUL AMERICA;12;712,82;Seguros
SUL AMERICA;2;1.109,59;Seguros
SUL AMERICA;3;1.075,02;Seguros
SUL AMERICA;4;1.153,65;Seguros
SUL AMERICA;5;1.277,06;Seguros
SUL AMERICA;6;1.544,73;Seguros
SUL AMERICA;7;1.392,4;Seguros
SUL AMERICA;8;1.223,97;Seguros
SUL AMERICA;9;1.012,16;Seguros
SULTEPA;1;165,23;Outro
SULTEPA;10;132,4;Outro
SULTEPA;11;118,92;Outro
SULTEPA;12;103,72;Outro
SULTEPA;2;146,06;Outro
SULTEPA;3;172,12;Outro
SULTEPA;4;197,79;Outro
SULTEPA;5;209,54;Outro
SULTEPA;6;232,63;Outro
SULTEPA;7;281,35;Outro
SULTEPA;8;290,07;Outro
SULTEPA;9;246,21;Outro
SUZANO PAPEL;1;1.446,24;Celulose
SUZANO PAPEL;10;877,98;Celulose
SUZANO PAPEL;11;717,91;Celulose
SUZANO PAPEL;12;607,89;Celulose
SUZANO PAPEL;2;1.635,33;Celulose
SUZANO PAPEL;3;1.397,02;Celulose
SUZANO PAPEL;4;1.758,98;Celulose
SUZANO PAPEL;5;1.815,9;Celulose
SUZANO PAPEL;6;2.085,29;Celulose
SUZANO PAPEL;7;1.853,39;Celulose
SUZANO PAPEL;8;1.643,21;Celulose
SUZANO PAPEL;9;1.185,18;Celulose
SUZANO PETR;1;550,41;Celulose
SUZANO PETR;2;545,17;Celulose
SUZANO PETR;3;627,53;Celulose
SUZANO PETR;4;653,42;Celulose
SUZANO PETR;5;484,86;Celulose
SUZANO PETR;6;499,92;Celulose
SUZANO PETR;7;39,97;Celulose
SUZB;6;0,73;Celulose
TAM S/A;1;4.135,88;Aviação
TAM S/A;10;1.602,79;Aviação
TAM S/A;11;1.030,37;Aviação
TAM S/A;12;854,96;Aviação
TAM S/A;2;3.841,49;Aviação
TAM S/A;3;4.050,8;Aviação
TAM S/A;4;3.436,7;Aviação
TAM S/A;5;3.350,66;Aviação
TAM S/A;6;3.349,74;Aviação
TAM S/A;7;2.502,76;Aviação
TAM S/A;8;1.869,04;Aviação
TAM S/A;9;2.318,93;Aviação
TAMM;1;41,45;Aviação
TAMM;10;2,7;Aviação
TAMM;11;0,05;Aviação
TAMM;2;26,55;Aviação
TAMM;7;5,51;Aviação
TAMM;9;9,34;Aviação
TAMM    /EDJ;4;7;Aviação
TARPON;1;657,63;Outro
TARPON;10;248,86;Outro
TARPON;11;230,65;Outro
TARPON;12;129,78;Outro
TARPON;2;543,99;Outro
TARPON;3;599,67;Outro
TARPON;4;782,05;Outro
TARPON;5;837,06;Outro
TARPON;6;560,23;Outro
TARPON;7;676,9;Outro
TARPON;8;451,03;Outro
TARPON;9;517,55;Outro
TBLE;12;0,27;Outro
TBLE;9;1,57;Outro
TEC BLUMENAU;1;345,63;Outro
TEC BLUMENAU;10;18,45;Outro
TEC BLUMENAU;11;14,4;Outro
TEC BLUMENAU;12;20;Outro
TEC BLUMENAU;2;277,02;Outro
TEC BLUMENAU;3;282,05;Outro
TEC BLUMENAU;4;131,95;Outro
TEC BLUMENAU;5;101,57;Outro
TEC BLUMENAU;6;65,25;Outro
TEC BLUMENAU;7;60,53;Outro
TEC BLUMENAU;8;33,2;Outro
TEC BLUMENAU;9;29,77;Outro
TECEL S JOSE;1;13,04;Outro
TECEL S JOSE;10;6,78;Outro
TECEL S JOSE;11;3,22;Outro
TECEL S JOSE;12;5,66;Outro
TECEL S JOSE;2;20,88;Outro
TECEL S JOSE;3;21,76;Outro
TECEL S JOSE;4;19,21;Outro
TECEL S JOSE;5;22,6;Outro
TECEL S JOSE;6;21;Outro
TECEL S JOSE;7;14,01;Outro
TECEL S JOSE;8;10,58;Outro
TECEL S JOSE;9;10,65;Outro
TECNISA;1;618,87;Outro
TECNISA;10;185,47;Outro
TECNISA;11;116,24;Outro
TECNISA;12;145,81;Outro
TECNISA;2;642,7;Outro
TECNISA;3;635,92;Outro
TECNISA;4;497,91;Outro
TECNISA;5;591,85;Outro
TECNISA;6;482,53;Outro
TECNISA;7;511,18;Outro
TECNISA;8;376,16;Outro
TECNISA;9;327,51;Outro
TECNOSOLO;1;1.813,51;Outro
TECNOSOLO;10;16,63;Outro
TECNOSOLO;11;3,16;Outro
TECNOSOLO;12;25,75;Outro
TECNOSOLO;2;491,9;Outro
TECNOSOLO;3;180,49;Outro
TECNOSOLO;4;3.068,03;Outro
TECNOSOLO;5;102,38;Outro
TECNOSOLO;6;77,09;Outro
TECNOSOLO;7;31,98;Outro
TECNOSOLO;8;40,8;Outro
TECNOSOLO;9;36,13;Outro
TECTOY;1;30,79;Outro
TECTOY;10;5,94;Outro
TECTOY;11;6,17;Outro
TECTOY;12;5,55;Outro
TECTOY;2;32,66;Outro
TECTOY;3;28,2;Outro
TECTOY;4;16,92;Outro
TECTOY;5;17,2;Outro
TECTOY;6;16,72;Outro
TECTOY;7;13,13;Outro
TECTOY;8;9,8;Outro
TECTOY;9;7,93;Outro
TEGMA;1;1.029,57;Outro
TEGMA;10;264,6;Outro
TEGMA;11;142,67;Outro
TEGMA;12;184,47;Outro
TEGMA;2;801,62;Outro
TEGMA;3;843,93;Outro
TEGMA;4;657,1;Outro
TEGMA;5;906;Outro
TEGMA;6;836,24;Outro
TEGMA;7;866,77;Outro
TEGMA;8;616,14;Outro
TEGMA;9;548,61;Outro
TEKA;1;78,81;Outro
TEKA;10;43,56;Outro
TEKA;11;11,04;Outro
TEKA;12;9,07;Outro
TEKA;2;71,38;Outro
TEKA;3;75,94;Outro
TEKA;4;65,64;Outro
TEKA;5;53,47;Outro
TEKA;6;67,47;Outro
TEKA;7;78,08;Outro
TEKA;8;59,32;Outro
TEKA;9;57,89;Outro
TEKNO;1;1.523,23;Outro
TEKNO;10;517,45;Outro
TEKNO;11;628,34;Outro
TEKNO;12;595,74;Outro
TEKNO;2;1.431;Outro
TEKNO;3;1.345,05;Outro
TEKNO;4;1.484,77;Outro
TEKNO;5;1.593,99;Outro
TEKNO;6;1.379,69;Outro
TEKNO;7;952,33;Outro
TEKNO;8;190,09;Outro
TEKNO;9;1.025,26;Outro
TELE NORT CL;1;2.924,72;Telefonia 
TELE NORT CL;10;2.195,17;Telefonia 
TELE NORT CL;11;1.335,01;Telefonia 
TELE NORT CL;12;1.314,17;Telefonia 
TELE NORT CL;2;2.282,95;Telefonia 
TELE NORT CL;3;3.493,15;Telefonia 
TELE NORT CL;4;3.402,08;Telefonia 
TELE NORT CL;5;3.076,33;Telefonia 
TELE NORT CL;6;2.654,23;Telefonia 
TELE NORT CL;7;3.024,91;Telefonia 
TELE NORT CL;8;2.954,36;Telefonia 
TELE NORT CL;9;1.952,36;Telefonia 
TELEBRAS;1;78,06;Telefonia 
TELEBRAS;10;13,76;Telefonia 
TELEBRAS;11;14,63;Telefonia 
TELEBRAS;12;33,27;Telefonia 
TELEBRAS;2;71,75;Telefonia 
TELEBRAS;3;74,67;Telefonia 
TELEBRAS;4;54,2;Telefonia 
TELEBRAS;5;32,62;Telefonia 
TELEBRAS;6;29,02;Telefonia 
TELEBRAS;7;25,61;Telefonia 
TELEBRAS;8;17,92;Telefonia 
TELEBRAS;9;17,99;Telefonia 
TELEFONICA;1;1.014,42;Telefonia 
TELEFONICA;10;560,93;Telefonia 
TELEFONICA;11;229,18;Telefonia 
TELEFONICA;12;871,32;Telefonia 
TELEFONICA;2;1.255,05;Telefonia 
TELEFONICA;3;1.093,08;Telefonia 
TELEFONICA;4;1.065,47;Telefonia 
TELEFONICA;5;950,81;Telefonia 
TELEFONICA;6;1.087,83;Telefonia 
TELEFONICA;7;1.022,27;Telefonia 
TELEFONICA;8;939,81;Telefonia 
TELEFONICA;9;1.099,86;Telefonia 
TELEMAR;1;8.294,61;Telefonia 
TELEMAR;10;4.718,7;Telefonia 
TELEMAR;11;3.661,94;Telefonia 
TELEMAR;12;4.582,07;Telefonia 
TELEMAR;2;9.379,93;Telefonia 
TELEMAR;3;10.102,84;Telefonia 
TELEMAR;4;12.499,26;Telefonia 
TELEMAR;5;10.745,17;Telefonia 
TELEMAR;6;9.376,12;Telefonia 
TELEMAR;7;8.483,96;Telefonia 
TELEMAR;8;7.005,89;Telefonia 
TELEMAR;9;7.418,37;Telefonia 
TELEMAR N L;1;7.155,56;Telefonia 
TELEMAR N L;10;4.899,73;Telefonia 
TELEMAR N L;11;4.124,91;Telefonia 
TELEMAR N L;12;5.289,44;Telefonia 
TELEMAR N L;2;7.245,2;Telefonia 
TELEMAR N L;3;8.042,92;Telefonia 
TELEMAR N L;4;9.433,64;Telefonia 
TELEMAR N L;5;9.723,58;Telefonia 
TELEMAR N L;6;9.748,36;Telefonia 
TELEMAR N L;7;9.335,29;Telefonia 
TELEMAR N L;8;10.332,29;Telefonia 
TELEMAR N L;9;9.656,45;Telefonia 
TELEMIG CL;1;17.385,98;Telefonia 
