Empresa;Mês;Abertura;Segmento
AMPLA ENERG;9;425,64;BDR
ANALOG DEVIC;10;1716,27;BDR
ANALOG DEVIC;11;722,31;BDR
ANALOG DEVIC;12;370,39;BDR
ANALOG DEVIC;2;1310,22;BDR
ANALOG DEVIC;3;1634,62;BDR
ANALOG DEVIC;4;1649,38;BDR
ANALOG DEVIC;5;1224,66;BDR
ANALOG DEVIC;6;605,5;BDR
ANALOG DEVIC;7;322,63;BDR
ANALOG DEVIC;8;1597,69;BDR
ANALOG DEVIC;9;1836,9;BDR
ANGLOGOLD AS;12;218,48;BDR
ANIMA;1;1902,05;Diversos
ANIMA;10;1387,81;Diversos
ANIMA;11;1264,42;Diversos
ANIMA;12;1472,76;Diversos
ANIMA;2;1623,41;Diversos
ANIMA;3;1236,31;Diversos
ANIMA;4;944,4;Diversos
ANIMA;5;920,67;Diversos
ANIMA;6;1305,83;Diversos
ANIMA;7;1524,22;Diversos
ANIMA;8;1584,11;Diversos
ANIMA;9;1385,77;Diversos
ANSYS INC;11;1290,49;BDR
ANSYS INC;12;1337,12;BDR
ANSYS INC;3;284,76;BDR
ANSYS INC;5;373,8;BDR
ANSYS INC;6;389,71;BDR
ANSYS INC;7;384;BDR
ANSYS INC;8;410;BDR
ANSYS INC;9;1759,92;BDR
ANTHEM INC;10;1669,43;BDR
ANTHEM INC;11;1773,15;BDR
ANTHEM INC;12;963,06;BDR
ANTHEM INC;2;262,33;BDR
ANTHEM INC;3;262,05;BDR
ANTHEM INC;4;575,4;BDR
ANTHEM INC;9;839,88;BDR
AO SMITH COR;2;177,47;BDR
AO SMITH COR;3;181,93;BDR
AO SMITH COR;5;478,91;BDR
AO SMITH COR;7;273,29;BDR
AO SMITH COR;9;260,36;BDR
AON PLC;10;585,93;BDR
AON PLC;11;1610,11;BDR
AON PLC;12;1060,91;BDR
AON PLC;2;502,5;BDR
AON PLC;3;216,15;BDR
AON PLC;4;243,6;BDR
AON PLC;6;250,13;BDR
AON PLC;9;531,62;BDR
APACHE CORP;1;126,89;BDR
APACHE CORP;10;703,63;BDR
APACHE CORP;11;1067,58;BDR
APACHE CORP;12;1372,01;BDR
APACHE CORP;2;219,04;BDR
APACHE CORP;3;665,87;BDR
APACHE CORP;4;590,6;BDR
APACHE CORP;5;259,77;BDR
APACHE CORP;6;765,65;BDR
APACHE CORP;7;937,5;BDR
APACHE CORP;8;1597,46;BDR
APACHE CORP;9;1018,37;BDR
APARTMENT IN;10;1098,56;BDR
APARTMENT IN;11;1145,44;BDR
APARTMENT IN;12;2119,55;BDR
APARTMENT IN;3;293,38;BDR
APARTMENT IN;7;183,3;BDR
APARTMENT IN;8;194,99;BDR
APARTMENT IN;9;192,6;BDR
APPLE;1;5753,22;BDR
APPLE;10;1383,13;BDR
APPLE;11;1275,7;BDR
APPLE;12;1306,17;BDR
APPLE;2;4955,52;BDR
APPLE;3;5502,84;BDR
APPLE;4;5672,28;BDR
APPLE;5;7128,71;BDR
APPLE;6;7564,02;BDR
APPLE;7;9335,36;BDR
APPLE;8;10322,22;BDR
APPLE;9;2458,49;BDR
APPLIED MATE;1;1256,48;BDR
APPLIED MATE;10;2446,99;BDR
APPLIED MATE;11;2059,28;BDR
APPLIED MATE;12;3575,63;BDR
APPLIED MATE;2;2761,63;BDR
APPLIED MATE;3;3964,4;BDR
APPLIED MATE;4;2671,62;BDR
APPLIED MATE;5;1761,6;BDR
APPLIED MATE;6;947,67;BDR
APPLIED MATE;7;321,31;BDR
APPLIED MATE;8;2131,44;BDR
APPLIED MATE;9;3366,09;BDR
APTIV PLC;1;187,48;BDR
APTIV PLC;10;2487,7;BDR
APTIV PLC;11;1823,17;BDR
APTIV PLC;12;1592,51;BDR
APTIV PLC;2;168,19;BDR
APTIV PLC;3;976,94;BDR
APTIV PLC;4;276,79;BDR
APTIV PLC;5;1336,52;BDR
APTIV PLC;6;2047,36;BDR
APTIV PLC;7;2110,79;BDR
APTIV PLC;8;3077,16;BDR
APTIV PLC;9;1181,69;BDR
ARCELOR;1;533,69;BDR
ARCELOR;10;676,94;BDR
ARCELOR;11;850,65;BDR
ARCELOR;12;1127,2;BDR
ARCELOR;2;238,49;BDR
ARCELOR;3;413,47;BDR
ARCELOR;4;186,76;BDR
ARCELOR;5;135,68;BDR
ARCELOR;6;251,98;BDR
ARCELOR;7;93,23;BDR
ARCELOR;8;365,91;BDR
ARCELOR;9;491,72;BDR
ARCHER DANIE;1;186,19;BDR
ARCHER DANIE;10;1935,39;BDR
ARCHER DANIE;11;1077,01;BDR
ARCHER DANIE;12;1777,89;BDR
ARCHER DANIE;3;518,28;BDR
ARCHER DANIE;4;591,8;BDR
ARCHER DANIE;5;616,23;BDR
ARCHER DANIE;6;424,92;BDR
ARCHER DANIE;7;215;BDR
ARCHER DANIE;8;456,46;BDR
ARCHER DANIE;9;1755,21;BDR
ARCONIC;1;121;BDR
ARCONIC;2;266,87;BDR
ARCONIC;3;820,35;BDR
ARCONIC;4;139,78;BDR
AREZZO CO;1;4556,81;Vestuário
AREZZO CO;10;3549,05;Vestuário
AREZZO CO;11;2702,42;Vestuário
AREZZO CO;12;2779,59;Vestuário
AREZZO CO;2;3102,65;Vestuário
AREZZO CO;3;2260,93;Vestuário
AREZZO CO;4;2336,81;Vestuário
AREZZO CO;5;2122,03;Vestuário
AREZZO CO;6;2468,63;Vestuário
AREZZO CO;7;2696,38;Vestuário
AREZZO CO;8;2718,24;Vestuário
AREZZO CO;9;3069,06;Vestuário
ARGENX SE;10;344,14;BDR
ARGENX SE;11;867,95;BDR
ARGENX SE;12;912,47;BDR
ARISTA NETWO;10;602,49;BDR
ARISTA NETWO;11;360,42;BDR
ARISTA NETWO;12;358,08;BDR
ARISTA NETWO;5;305;BDR
ARISTA NETWO;6;567;BDR
ARISTA NETWO;7;286;BDR
ARISTA NETWO;8;310,2;BDR
ARISTA NETWO;9;553;BDR
ARMSTRONG;1;383,99;BDR
ARMSTRONG;10;385,81;BDR
ARMSTRONG;11;822,28;BDR
ARMSTRONG;12;808,99;BDR
ARMSTRONG;5;810;BDR
ARMSTRONG;8;393,61;BDR
ARMSTRONG;9;376,51;BDR
ARTHUR J GAL;10;905,88;BDR
ARTHUR J GAL;11;1238,07;BDR
ARTHUR J GAL;12;298;BDR
ARTHUR J GAL;3;174,91;BDR
ARTHUR J GAL;6;252,99;BDR
ARZZ;1;6,57;Vestuário
ARZZ;10;7,93;Vestuário
ARZZ;2;14,87;Vestuário
ARZZ;4;0,6;Vestuário
ARZZ;9;2,9;Vestuário
ARZZE;1;151,91;Vestuário
ARZZE;10;1,63;Vestuário
ARZZE;2;6,98;Vestuário
ARZZE;3;176,41;Vestuário
ARZZE;4;90,49;Vestuário
ARZZE;6;0,5;Vestuário
ASCENDIS PHA;10;423,75;BDR
ASCENDIS PHA;11;841,28;BDR
ASCENDIS PHA;12;359,93;BDR
ASML HOLD;1;11032,39;BDR
ASML HOLD;10;12871,6;BDR
ASML HOLD;11;24927,33;BDR
ASML HOLD;12;24015,71;BDR
ASML HOLD;2;8044,63;BDR
ASML HOLD;3;9763,61;BDR
ASML HOLD;4;13956;BDR
ASML HOLD;5;3527,26;BDR
ASML HOLD;6;8841,03;BDR
ASML HOLD;7;3940,62;BDR
ASML HOLD;8;24854,81;BDR
ASML HOLD;9;13385,49;BDR
ASSURANT INC;2;132,7;BDR
ASSURANT INC;3;280,53;BDR
ASSURANT INC;8;150,98;BDR
ASSURANT INC;9;156,6;BDR
ASTRAZENECA;10;447,26;BDR
ASTRAZENECA;11;1009,47;BDR
ASTRAZENECA;12;896,84;BDR
ATLASSIAN CO;10;115,3;BDR
ATLASSIAN CO;11;271,43;BDR
ATLASSIAN CO;12;178,78;BDR
ATMASA;10;164,01;Serviços Diversos
ATMASA;11;150,68;Serviços Diversos
ATMASA;12;132,3;Serviços Diversos
ATMASA;3;53,2;Serviços Diversos
ATMASA;4;233,87;Serviços Diversos
ATMASA;5;207,74;Serviços Diversos
ATMASA;6;209,23;Serviços Diversos
ATMASA;7;224,12;Serviços Diversos
ATMASA;8;182,82;Serviços Diversos
ATMASA;9;175,59;Serviços Diversos
ATMOS ENERGY;10;535,04;BDR
ATMOS ENERGY;11;1330,68;BDR
ATMOS ENERGY;12;496,08;BDR
ATMOS ENERGY;5;276,31;BDR
ATMOS ENERGY;9;265,5;BDR
ATOMPAR;1;89,18;BDR
ATOMPAR;10;154,21;BDR
ATOMPAR;11;130,46;BDR
ATOMPAR;12;129,99;BDR
ATOMPAR;2;69,88;BDR
ATOMPAR;3;63,64;BDR
ATOMPAR;4;54,55;BDR
ATOMPAR;5;61,81;BDR
ATOMPAR;6;76,09;BDR
ATOMPAR;7;120,08;BDR
ATOMPAR;8;176,33;BDR
ATOMPAR;9;128,51;BDR
ATT INC;1;4798,94;BDR
ATT INC;10;3286,46;BDR
ATT INC;11;3115,18;BDR
ATT INC;12;3060,52;BDR
ATT INC;2;4931,48;BDR
ATT INC;3;4185,78;BDR
ATT INC;4;3552,14;BDR
ATT INC;5;4344,79;BDR
ATT INC;6;5036,83;BDR
ATT INC;7;4754,31;BDR
ATT INC;8;4091,73;BDR
ATT INC;9;5007,61;BDR
AURA 360;10;1350,51;BDR
AURA 360;11;1042,67;BDR
AURA 360;12;1137,14;BDR
AURA 360;7;31073,17;BDR
AURA 360;8;32266,9;BDR
AURA 360;9;2633,1;BDR
AUTODESK INC;10;3830,27;BDR
AUTODESK INC;11;2828,71;BDR
AUTODESK INC;12;6026,84;BDR
AUTODESK INC;2;669,46;BDR
AUTODESK INC;3;365,31;BDR
AUTODESK INC;4;471,1;BDR
AUTODESK INC;5;269,4;BDR
AUTODESK INC;6;300,3;BDR
AUTODESK INC;8;1624,24;BDR
AUTODESK INC;9;1205,68;BDR
AUTOHOME INC;10;56,44;BDR
AUTOHOME INC;11;54,99;BDR
AUTOHOME INC;12;648,71;BDR
AUTOMATIC DT;1;4385,78;BDR
AUTOMATIC DT;10;2507,34;BDR
AUTOMATIC DT;11;932;BDR
AUTOMATIC DT;12;2714,59;BDR
AUTOMATIC DT;2;2311,27;BDR
AUTOMATIC DT;3;2963,13;BDR
AUTOMATIC DT;4;2215,27;BDR
AUTOMATIC DT;5;3157,64;BDR
AUTOMATIC DT;6;783,14;BDR
AUTOMATIC DT;7;741,07;BDR
AUTOMATIC DT;8;2247,67;BDR
AUTOMATIC DT;9;3616,25;BDR
AUTOZONE INC;10;2308,37;BDR
AUTOZONE INC;11;3749,8;BDR
AUTOZONE INC;12;3883,38;BDR
AUTOZONE INC;3;416,22;BDR
AUTOZONE INC;9;634,57;BDR
AVALONBAY CO;10;1024,56;BDR
AVALONBAY CO;11;2028,15;BDR
AVALONBAY CO;12;2955,28;BDR
AVALONBAY CO;3;164,6;BDR
AVALONBAY CO;6;422,7;BDR
AVALONBAY CO;9;212,38;BDR
AVERY DENNIS;10;796,9;BDR
AVERY DENNIS;11;1208,85;BDR
AVERY DENNIS;12;788,53;BDR
AVERY DENNIS;3;269,1;BDR
AVERY DENNIS;9;347,76;BDR
AVIP;9;9,01;BDR
AZEVEDO;1;691,5;BDR
AZEVEDO;10;605,92;BDR
AZEVEDO;11;652,44;BDR
AZEVEDO;12;451,54;BDR
AZEVEDO;2;430,48;BDR
AZEVEDO;3;307,35;BDR
AZEVEDO;4;250,37;BDR
AZEVEDO;5;273,3;BDR
AZEVEDO;6;730,73;BDR
AZEVEDO;7;822,17;BDR
AZEVEDO;8;638,85;BDR
AZEVEDO;9;567,51;BDR
AZUL;1;5577,71;Transporte
AZUL;10;4450,38;Transporte
AZUL;11;1249,82;Transporte
AZUL;12;1580,75;Transporte
AZUL;2;4697,11;Transporte
AZUL;3;3985,81;Transporte
AZUL;4;2433,5;Transporte
AZUL;5;2394,64;Transporte
AZUL;6;5194,52;Transporte
AZUL;7;4556,26;Transporte
AZUL;8;3607,63;Transporte
AZUL;9;5413,85;Transporte
AZULE;1;154,27;BDR
AZULE;10;563,4;BDR
AZULE;2;61,57;BDR
AZULE;3;664,3;BDR
AZULE;4;484,72;BDR
AZULE;5;394,35;BDR
AZULE;6;797,09;BDR
AZULE;7;654,49;BDR
AZULE;8;490,44;BDR
AZULE;9;664,29;BDR
B2W DIGITAL;1;6088,95;Comércio
B2W DIGITAL;10;10484,09;Comércio
B2W DIGITAL;11;3075,34;Comércio
B2W DIGITAL;12;3103,1;Comércio
B2W DIGITAL;2;5297,48;Comércio
B2W DIGITAL;3;4879,49;Comércio
B2W DIGITAL;4;5082,09;Comércio
B2W DIGITAL;5;8307,48;Comércio
B2W DIGITAL;6;10075,03;Comércio
B2W DIGITAL;7;16087,31;Comércio
B2W DIGITAL;8;14221,26;Comércio
B2W DIGITAL;9;14991,75;Comércio
B3;1;6112,05;IBOV
B3;10;9363,88;IBOV
B3;11;2190,14;IBOV
B3;12;2364,66;IBOV
B3;2;4466,44;IBOV
B3;3;4551,69;IBOV
B3;4;3280,89;IBOV
B3;5;3760,03;IBOV
B3;6;4706,97;IBOV
B3;7;9984,51;IBOV
B3;8;10755,44;IBOV
B3;9;10118,02;IBOV
B3SA;1;976,67;IBOV
B3SA;10;1521,77;IBOV
B3SA;2;1867,69;IBOV
B3SA;3;754,21;IBOV
B3SA;4;1618,14;IBOV
B3SA;5;2110,1;IBOV
B3SA;6;4457,04;IBOV
B3SA;7;5109,15;IBOV
B3SA;8;2367,66;IBOV
B3SA;9;1716,65;IBOV
B3SA    /EDJ;1;166,14;IBOV
B3SA    /EDJ;10;146,32;IBOV
B3SA    /EDJ;3;182,68;IBOV
B3SA    /EDJ;4;178,55;IBOV
B3SA    /EDJ;9;195,06;IBOV
B3SA    /EJ;7;1150,44;IBOV
B3SA  FM;1;145,33;IBOV
B3SA  FM;10;341,78;IBOV
B3SA  FM;2;196,29;IBOV
B3SA  FM;3;308,17;IBOV
B3SA  FM;4;337,93;IBOV
B3SA  FM;5;400,71;IBOV
B3SA  FM;6;465,49;IBOV
B3SA  FM;7;436,96;IBOV
B3SA  FM;8;534,88;IBOV
B3SA  FM;9;337,57;IBOV
B3SA  FM/EDJ;1;80,7;IBOV
B3SA  FM/EDJ;10;74,72;IBOV
B3SA  FM/EDJ;3;79,26;IBOV
B3SA  FM/EDJ;4;74,65;IBOV
B3SA  FM/EDJ;9;89,6;IBOV
B3SA  FM/EJ;7;177,09;IBOV
B3SAE;1;2038,32;IBOV
B3SAE;10;5495,2;IBOV
B3SAE;2;1363,82;IBOV
B3SAE;3;5348,04;IBOV
B3SAE;4;3488,68;IBOV
B3SAE;5;2548,23;IBOV
B3SAE;6;2898,23;IBOV
B3SAE;7;3739,77;IBOV
B3SAE;8;6296,22;IBOV
B3SAE;9;5886,96;IBOV
B3SAE    /ED;1;447,4;IBOV
B3SAE    /ED;10;844,5;IBOV
B3SAE    /ED;3;452,42;IBOV
B3SAE    /ED;4;325,75;IBOV
B3SAE    /ED;9;618,89;IBOV
B3SAE    /EJ;7;1157,51;IBOV
B3SAE  FM;1;127,04;IBOV
B3SAE  FM;10;307,49;IBOV
B3SAE  FM;2;160,41;IBOV
B3SAE  FM;3;273,79;IBOV
B3SAE  FM;4;194,9;IBOV
B3SAE  FM;5;275,21;IBOV
B3SAE  FM;6;339,54;IBOV
B3SAE  FM;7;317,05;IBOV
B3SAE  FM;8;455,26;IBOV
B3SAE  FM;9;340,6;IBOV
B3SAE  FM/ED;1;52,77;IBOV
B3SAE  FM/ED;10;69,03;IBOV
B3SAE  FM/ED;3;70,88;IBOV
B3SAE  FM/ED;4;57,12;IBOV
B3SAE  FM/ED;9;79,48;IBOV
B3SAE  FM/EJ;7;117,57;IBOV
BAHEMA;1;3661,43;BDR
BAHEMA;10;3220,78;BDR
BAHEMA;11;3139,83;BDR
BAHEMA;12;3082,54;BDR
BAHEMA;2;3356,22;BDR
BAHEMA;3;3182,84;BDR
BAHEMA;4;1677,64;BDR
BAHEMA;5;2117,77;BDR
BAHEMA;6;3520,08;BDR
BAHEMA;7;4824,49;BDR
BAHEMA;8;5068,6;BDR
BAHEMA;9;3761,84;BDR
BAIDU INC;1;554,29;BDR
BAIDU INC;10;11729,27;BDR
BAIDU INC;11;15320,22;BDR
BAIDU INC;12;17372,88;BDR
BAIDU INC;2;1083,35;BDR
BAIDU INC;4;1596,01;BDR
BAIDU INC;5;2948,75;BDR
BAIDU INC;6;4922,1;BDR
BAIDU INC;7;6574,16;BDR
BAIDU INC;8;6113,62;BDR
BAIDU INC;9;7344,76;BDR
BAKER HUGHES;10;394,35;BDR
BAKER HUGHES;11;492,17;BDR
BAKER HUGHES;12;220,11;BDR
BAKER HUGHES;2;72,89;BDR
BAKER HUGHES;3;474,45;BDR
BAKER HUGHES;5;596,37;BDR
BAKER HUGHES;6;673,78;BDR
BAKER HUGHES;7;982,09;BDR
BAKER HUGHES;8;89,4;BDR
BAKER HUGHES;9;307,89;BDR
BALL CORP;10;512,56;BDR
BALL CORP;11;256;BDR
BALL CORP;12;699,52;BDR
BALL CORP;3;311,36;BDR
BANCO BMG;1;1165,82;Intermediários Financeiros
BANCO BMG;10;383,03;Intermediários Financeiros
BANCO BMG;11;190,8;Intermediários Financeiros
BANCO BMG;12;214,7;Intermediários Financeiros
BANCO BMG;2;893,96;Intermediários Financeiros
BANCO BMG;3;543,76;Intermediários Financeiros
BANCO BMG;4;359,15;Intermediários Financeiros
BANCO BMG;5;343,29;Intermediários Financeiros
BANCO BMG;6;588,77;Intermediários Financeiros
BANCO BMG;7;583,73;Intermediários Financeiros
BANCO BMG;8;427,66;Intermediários Financeiros
BANCO BMG;9;363,04;Intermediários Financeiros
BANCO INTER;1;6916,48;Intermediários Financeiros
BANCO INTER;10;6469,74;Intermediários Financeiros
BANCO INTER;11;4163,81;Intermediários Financeiros
BANCO INTER;12;5849,22;Intermediários Financeiros
BANCO INTER;2;5157,47;Intermediários Financeiros
BANCO INTER;3;3270,36;Intermediários Financeiros
BANCO INTER;4;2783,62;Intermediários Financeiros
BANCO INTER;5;2645,5;Intermediários Financeiros
BANCO INTER;6;3804,43;Intermediários Financeiros
BANCO INTER;7;7623,4;Intermediários Financeiros
BANCO INTER;8;7914,53;Intermediários Financeiros
BANCO INTER;9;7455,56;Intermediários Financeiros
BANCO PAN;1;1873,09;Intermediários Financeiros
BANCO PAN;10;785,78;Intermediários Financeiros
BANCO PAN;11;354,32;Intermediários Financeiros
BANCO PAN;12;399,15;Intermediários Financeiros
BANCO PAN;2;1081,1;Intermediários Financeiros
BANCO PAN;3;779,25;Intermediários Financeiros
BANCO PAN;4;568,42;Intermediários Financeiros
BANCO PAN;5;489,94;Intermediários Financeiros
BANCO PAN;6;1018,51;Intermediários Financeiros
BANCO PAN;7;1198,4;Intermediários Financeiros
BANCO PAN;8;993,86;Intermediários Financeiros
BANCO PAN;9;771,93;Intermediários Financeiros
BANCO SANTAN;10;294,29;BDR
BANCO SANTAN;11;880,99;BDR
BANCO SANTAN;12;988,43;BDR
BANESE;1;1156,34;BDR
BANESE;10;1471,06;BDR
BANESE;11;1037,68;BDR
BANESE;12;1172,98;BDR
BANESE;2;1252,73;BDR
BANESE;3;1735,62;BDR
BANESE;4;1176,48;BDR
BANESE;5;1053,84;BDR
BANESE;6;1371,32;BDR
BANESE;7;1930,24;BDR
BANESE;8;2334,26;BDR
BANESE;9;2054,77;BDR
BANESTES;1;681,49;BDR
BANESTES;10;493,66;BDR
BANESTES;11;421,94;BDR
BANESTES;12;441,49;BDR
BANESTES;2;585,08;BDR
BANESTES;3;541,75;BDR
BANESTES;4;451,23;BDR
BANESTES;5;414,04;BDR
BANESTES;6;544,66;BDR
BANESTES;7;571,96;BDR
BANESTES;8;518,3;BDR
BANESTES;9;556,17;BDR
BANK AMERICA;1;3995,02;BDR
BANK AMERICA;10;2681,98;BDR
BANK AMERICA;11;737,7;BDR
BANK AMERICA;12;753,68;BDR
BANK AMERICA;2;4701,81;BDR
BANK AMERICA;3;3463,54;BDR
BANK AMERICA;4;3538,25;BDR
BANK AMERICA;5;4018,34;BDR
BANK AMERICA;6;3707,24;BDR
BANK AMERICA;7;3955,69;BDR
BANK AMERICA;8;3988,64;BDR
BANK AMERICA;9;4594,14;BDR
BANPARA;10;274;BDR
BANPARA;11;299,88;BDR
BANPARA;3;299,99;BDR
BANPARA;6;181,01;BDR
BANPARA;7;1370,04;BDR
BANPARA;8;420,05;BDR
BANPARA;9;220;BDR
BANRISUL;1;3459,78;Serviços Bancários
BANRISUL;10;2444,25;Serviços Bancários
BANRISUL;11;1518,78;Serviços Bancários
BANRISUL;12;1568,51;Serviços Bancários
BANRISUL;2;3147,64;Serviços Bancários
BANRISUL;3;3031,35;Serviços Bancários
BANRISUL;4;2016,7;Serviços Bancários
BANRISUL;5;2105,55;Serviços Bancários
BANRISUL;6;3469,03;Serviços Bancários
BANRISUL;7;3330,82;Serviços Bancários
BANRISUL;8;2573,37;Serviços Bancários
BANRISUL;9;2473,73;Serviços Bancários
BARCLAYS PLC;10;252,42;BDR
BARCLAYS PLC;11;582,04;BDR
BARCLAYS PLC;12;722,71;BDR
BARDELLA;1;602,07;BDR
BARDELLA;10;529,89;BDR
BARDELLA;11;410,59;BDR
BARDELLA;12;431,23;BDR
BARDELLA;2;550,32;BDR
BARDELLA;3;366,93;BDR
BARDELLA;4;200,88;BDR
BARDELLA;5;220,93;BDR
BARDELLA;6;348,97;BDR
BARDELLA;7;622,87;BDR
BARDELLA;8;376,6;BDR
BARDELLA;9;635,44;BDR
BATTISTELLA;1;392,03;BDR
BATTISTELLA;10;461,93;BDR
BATTISTELLA;11;456,27;BDR
BATTISTELLA;12;446,84;BDR
BATTISTELLA;2;288,14;BDR
BATTISTELLA;3;192,18;BDR
BATTISTELLA;4;171,12;BDR
BATTISTELLA;5;166,07;BDR
BATTISTELLA;6;207,8;BDR
BATTISTELLA;7;349,41;BDR
BATTISTELLA;8;340,77;BDR
BATTISTELLA;9;501,15;BDR
BAUMER;1;461,74;BDR
BAUMER;10;1109,76;BDR
BAUMER;11;969,73;BDR
BAUMER;12;1158,16;BDR
BAUMER;2;383,01;BDR
BAUMER;3;242,23;BDR
BAUMER;4;374,11;BDR
BAUMER;5;433,01;BDR
BAUMER;6;435,01;BDR
BAUMER;7;1078,54;BDR
BAUMER;8;1185,7;BDR
BAUMER;9;1111,76;BDR
BAXTER INTER;10;680,23;BDR
BAXTER INTER;11;204,14;BDR
BAXTER INTER;12;820,97;BDR
BB ETF IBOV;10;720,18;Serviços Bancários
BB ETF IBOV;11;1079,85;Serviços Bancários
BB ETF IBOV;12;1188,37;Serviços Bancários
BB ETF SP DV;1;4057,82;Serviços Bancários
BB ETF SP DV;10;1675,28;Serviços Bancários
BB ETF SP DV;11;1684,02;Serviços Bancários
BB ETF SP DV;12;1834,75;Serviços Bancários
BB ETF SP DV;2;2914,9;Serviços Bancários
BB ETF SP DV;3;2921,53;Serviços Bancários
BB ETF SP DV;4;2522,09;Serviços Bancários
BB ETF SP DV;5;2515,76;Serviços Bancários
BB ETF SP DV;6;3124,09;Serviços Bancários
BB ETF SP DV;7;3805,07;Serviços Bancários
BB ETF SP DV;8;3447,3;Serviços Bancários
BB ETF SP DV;9;3045,61;Serviços Bancários
BBAS;1;1703,1;Serviços Bancários
BBAS;10;1270,84;Serviços Bancários
BBAS;2;1709,78;Serviços Bancários
BBAS;3;472,43;Serviços Bancários
BBAS;4;1122,9;Serviços Bancários
BBAS;5;1476,81;Serviços Bancários
BBAS;6;3615,74;Serviços Bancários
BBAS;7;2926,16;Serviços Bancários
BBAS;8;1237,1;Serviços Bancários
BBAS;9;606,95;Serviços Bancários
BBAS    /EJ;3;472,24;Serviços Bancários
BBAS    /EJ;9;531,28;Serviços Bancários
BBAS    /ERJ;2;210,62;Serviços Bancários
BBAS    /ERJ;3;306,88;Serviços Bancários
BBAS    /ERJ;8;257,55;Serviços Bancários
BBAS    /ERJ;9;81,94;Serviços Bancários
BBAS  FM;1;223,16;Serviços Bancários
BBAS  FM;10;185,54;Serviços Bancários
BBAS  FM;2;225,96;Serviços Bancários
BBAS  FM;3;174,47;Serviços Bancários
BBAS  FM;4;347,4;Serviços Bancários
BBAS  FM;5;286,93;Serviços Bancários
BBAS  FM;6;406,55;Serviços Bancários
BBAS  FM;7;301,93;Serviços Bancários
BBAS  FM;8;160,36;Serviços Bancários
BBAS  FM;9;105,51;Serviços Bancários
BBAS  FM/EJ;3;163,71;Serviços Bancários
BBAS  FM/EJ;9;69,49;Serviços Bancários
BBAS  FM/ERJ;2;27,44;Serviços Bancários
BBAS  FM/ERJ;3;52,21;Serviços Bancários
BBAS  FM/ERJ;8;71,58;Serviços Bancários
BBAS  FM/ERJ;9;20,64;Serviços Bancários
BBASE;1;3455,66;Serviços Bancários
BBASE;10;6302,33;Serviços Bancários
BBASE;2;2636,41;Serviços Bancários
BBASE;3;4052,99;Serviços Bancários
BBASE;4;9822,96;Serviços Bancários
BBASE;5;8996,18;Serviços Bancários
BBASE;6;8115,81;Serviços Bancários
BBASE;7;6804,45;Serviços Bancários
BBASE;8;5950,31;Serviços Bancários
BBASE;9;1896,11;Serviços Bancários
BBASE    /EJ;3;8447,84;Serviços Bancários
BBASE    /EJ;9;3953,63;Serviços Bancários
BBASE    /ER;2;550,46;Serviços Bancários
BBASE    /ER;3;992,59;Serviços Bancários
BBASE    /ER;8;706,79;Serviços Bancários
BBASE    /ER;9;219,47;Serviços Bancários
BBASE  FM;1;165,07;Serviços Bancários
BBASE  FM;10;169,07;Serviços Bancários
BBASE  FM;2;104,75;Serviços Bancários
BBASE  FM;3;133,19;Serviços Bancários
BBASE  FM;4;257,61;Serviços Bancários
BBASE  FM;5;228,54;Serviços Bancários
BBASE  FM;6;292,65;Serviços Bancários
BBASE  FM;7;225,05;Serviços Bancários
BBASE  FM;8;159,68;Serviços Bancários
BBASE  FM;9;95,21;Serviços Bancários
BBASE  FM/EJ;3;141,1;Serviços Bancários
BBASE  FM/EJ;9;90,66;Serviços Bancários
BBASE  FM/ER;2;36,48;Serviços Bancários
BBASE  FM/ER;3;54,26;Serviços Bancários
BBASE  FM/ER;8;50,44;Serviços Bancários
BBASE  FM/ER;9;15,85;Serviços Bancários
BBDC;1;776,51;Serviços Bancários
BBDC;10;912,88;Serviços Bancários
BBDC;2;215,79;Serviços Bancários
BBDC;3;670,74;Serviços Bancários
BBDC;4;180,9;Serviços Bancários
BBDC;5;694,82;Serviços Bancários
BBDC;6;1194,07;Serviços Bancários
BBDC;7;1666,73;Serviços Bancários
BBDC;8;679,17;Serviços Bancários
BBDC;9;698,97;Serviços Bancários
BBDC    /EB;4;582,64;Serviços Bancários
BBDC    /ED;2;133,92;Serviços Bancários
BBDC    /ED;3;16,46;Serviços Bancários
BBDC    /EJ;1;228,42;Serviços Bancários
BBDC    /EJ;10;324,64;Serviços Bancários
BBDC    /EJ;2;157,94;Serviços Bancários
BBDC    /EJ;3;165,75;Serviços Bancários
BBDC    /EJ;4;282,05;Serviços Bancários
BBDC    /EJ;5;269,9;Serviços Bancários
BBDC    /EJ;6;1592,4;Serviços Bancários
BBDC    /EJ;7;531,22;Serviços Bancários
BBDC    /EJ;8;398,98;Serviços Bancários
BBDC    /EJ;9;413,74;Serviços Bancários
BBDC    /EJB;4;34,25;Serviços Bancários
BBDC  FM;1;114,93;Serviços Bancários
BBDC  FM;10;196,7;Serviços Bancários
BBDC  FM;2;27,88;Serviços Bancários
BBDC  FM;3;208,49;Serviços Bancários
BBDC  FM;4;167,44;Serviços Bancários
BBDC  FM;5;169,77;Serviços Bancários
BBDC  FM;6;245,95;Serviços Bancários
BBDC  FM;7;335,58;Serviços Bancários
BBDC  FM;8;164,38;Serviços Bancários
BBDC  FM;9;147,28;Serviços Bancários
