Empresa;Abertura;Mês;Segmento
RASIP AGRO;13,62;4;Outro
RASIP AGRO;23,14;5;Outro
RASIP AGRO;23,19;6;Outro
RASIP AGRO;19,32;7;Outro
RASIP AGRO;20,06;8;Outro
RASIP AGRO;17,79;9;Outro
RASIP AGRO;24,41;10;Outro
RASIP AGRO;19,68;11;Outro
RASIP AGRO;18,87;12;Outro
RDCD;3,36;1;Outro
RDCD;3,59;4;Outro
RDCD;50,56;5;Outro
RDCD;4,88;6;Outro
RDCD;29,87;7;Outro
RDCD;0,5;8;Outro
RDCD;28,25;9;Outro
RDCD;2,78;10;Outro
RDCD;0,37;11;Outro
RDCD;3,74;12;Outro
RDCD    /ED;3,48;3;Outro
RDCD    /ED;1;8;Outro
RDCD    /EJ;5,41;6;Outro
RDCD    /EJ;0,77;7;Outro
RDCD    /EJ;25,97;12;Outro
RDCDE;3,5;3;Outro
RDCDE;23,02;4;Outro
RDCDE;2,5;5;Outro
RDCDE;27,85;6;Outro
RDCDE;0,21;8;Outro
RDCDE;31,22;9;Outro
RDCDE   /ED;3,22;3;Outro
RDCDE   /ED;1,38;8;Outro
RDCDE   /EJ;3,52;6;Outro
RECRUSUL;248,06;1;Outro
RECRUSUL;151,26;2;Outro
RECRUSUL;227,28;3;Outro
RECRUSUL;308,01;4;Outro
RECRUSUL;252,19;5;Outro
RECRUSUL;267,32;6;Outro
RECRUSUL;189,36;7;Outro
RECRUSUL;195,75;8;Outro
RECRUSUL;180,2;9;Outro
RECRUSUL;193,83;10;Outro
RECRUSUL;143,8;11;Outro
RECRUSUL;167,34;12;Outro
REDE ENERGI;83,02;1;Outro
REDE ENERGI;103,12;2;Outro
REDE ENERGI;64,54;3;Outro
REDE ENERGI;131,72;4;Outro
REDE ENERGI;152,97;5;Outro
REDE ENERGI;75,14;6;Outro
REDE ENERGI;135,37;7;Outro
REDE ENERGI;137,36;8;Outro
REDE ENERGI;106;9;Outro
REDE ENERGI;149,92;10;Outro
REDE ENERGI;273,67;11;Outro
REDE ENERGI;314,22;12;Outro
REDECARD;1444,72;1;Outro
REDECARD;1492,64;2;Outro
REDECARD;1673,55;3;Outro
REDECARD;2258,12;4;Outro
REDECARD;2422,58;5;Outro
REDECARD;2194,06;6;Outro
REDECARD;3427,64;7;Outro
REDECARD;3114,4;8;Outro
REDECARD;3300,38;9;Outro
REDECARD;3152,96;10;Outro
REDECARD;2720,06;11;Outro
REDECARD;3032,18;12;Outro
RENAR;103,73;1;Outro
RENAR;89,26;2;Outro
RENAR;103,14;3;Outro
RENAR;93,48;4;Outro
RENAR;86,58;5;Outro
RENAR;79,01;6;Outro
RENAR;82,5;7;Outro
RENAR;82,92;8;Outro
RENAR;41,56;9;Outro
RENAR;44,4;10;Outro
RENAR;38,35;11;Outro
RENAR;35,65;12;Outro
RENAUXVIEW;5,74;5;Outro
RENNER PART;424,71;1;Outro
RENNER PART;437,36;2;Outro
RENNER PART;392,56;3;Outro
RENNER PART;91,02;4;Outro
RENNER PART;397,22;5;Outro
RENNER PART;340,4;6;Outro
RENNER PART;600,82;7;Outro
RENT;3,03;9;Outro
RENT;16,96;10;Outro
RIMET;19,47;1;Outro
RIMET;13,25;2;Outro
RIMET;38,75;3;Outro
RIMET;20,75;4;Outro
RIMET;25,74;5;Outro
RIMET;17,06;6;Outro
RIMET;49,6;7;Outro
RIMET;3,8;8;Outro
RIMET;43,53;10;Outro
RIMET;18,72;11;Outro
RIMET;33,72;12;Outro
RIMO;2090,8;4;Outro
RIMO;1920,8;11;Outro
RIOSULENSE;140;1;Outro
RIOSULENSE;70;2;Outro
RIOSULENSE;356,99;3;Outro
RIOSULENSE;60;4;Outro
RIOSULENSE;98,99;5;Outro
RIOSULENSE;98,49;6;Outro
RIOSULENSE;58;7;Outro
RIOSULENSE;75;8;Outro
RIOSULENSE;178,49;9;Outro
RIOSULENSE;234;10;Outro
RIOSULENSE;177,99;11;Outro
RIOSULENSE;176,48;12;Outro
RODOBENSIMO;222,2;1;Outro
RODOBENSIMO;258,91;2;Outro
RODOBENSIMO;306,07;3;Outro
RODOBENSIMO;402,26;4;Outro
RODOBENSIMO;512,95;5;Outro
RODOBENSIMO;625,62;6;Outro
RODOBENSIMO;674,6;7;Outro
RODOBENSIMO;651,93;8;Outro
RODOBENSIMO;631,65;9;Outro
RODOBENSIMO;723,1;10;Outro
RODOBENSIMO;673,46;11;Outro
RODOBENSIMO;544,42;12;Outro
ROSSI RESID;276,42;1;Outro
ROSSI RESID;286,47;2;Outro
ROSSI RESID;266,15;3;Outro
ROSSI RESID;412,8;4;Outro
ROSSI RESID;599,52;5;Outro
ROSSI RESID;677,02;6;Outro
ROSSI RESID;713,01;7;Outro
ROSSI RESID;1065,13;8;Outro
ROSSI RESID;1376,68;9;Outro
ROSSI RESID;2124,17;10;Outro
ROSSI RESID;1197,07;11;Outro
ROSSI RESID;1401,76;12;Outro
RSID;0,47;4;Outro
RSID;0,72;5;Outro
RSID;29,82;7;Outro
RSID;10;8;Outro
RSIDE;0,09;4;Outro
RSIDE;0,12;5;Outro
SABESP;1255,23;1;Saneamento 
SABESP;1249,25;2;Saneamento 
SABESP;1172,79;3;Saneamento 
SABESP;1253,92;4;Saneamento 
SABESP;1521,9;5;Saneamento 
SABESP;1537,14;6;Saneamento 
SABESP;1828,55;7;Saneamento 
SABESP;2458,39;8;Saneamento 
SABESP;3639,59;9;Saneamento 
SABESP;2754,18;10;Saneamento 
SABESP;2670,4;11;Saneamento 
SABESP;2078,53;12;Saneamento 
SADIA S/A;580,93;1;Alimentos Processados
SADIA S/A;589,56;2;Alimentos Processados
SADIA S/A;685,07;3;Alimentos Processados
SADIA S/A;711,84;4;Alimentos Processados
SADIA S/A;942,22;5;Alimentos Processados
SADIA S/A;594,21;6;Alimentos Processados
SADIA S/A;707,28;7;Alimentos Processados
SADIA S/A;653,29;8;Alimentos Processados
SADIA S/A;505,48;9;Alimentos Processados
SANB;0,95;10;Outro
SANB;0,7;11;Outro
SANB;2,54;12;Outro
SANB    /ED;0,33;12;Outro
SANEPAR;40,15;1;Outro
SANEPAR;35,82;2;Outro
SANEPAR;40,9;3;Outro
SANEPAR;38,78;4;Outro
SANEPAR;57,6;5;Outro
SANEPAR;66,56;6;Outro
SANEPAR;69,37;7;Outro
SANEPAR;72,94;8;Outro
SANEPAR;72,88;9;Outro
SANEPAR;68,67;10;Outro
SANEPAR;58,51;11;Outro
SANEPAR;77,15;12;Outro
SANSUY;29,89;1;Outro
SANSUY;24,62;2;Outro
SANSUY;36,19;3;Outro
SANSUY;31;4;Outro
SANSUY;31,95;5;Outro
SANSUY;28,33;6;Outro
SANSUY;38,78;7;Outro
SANSUY;32,5;8;Outro
SANSUY;40,75;9;Outro
SANSUY;32,63;10;Outro
SANSUY;22,33;11;Outro
SANSUY;25,96;12;Outro
SANTANDER B;7,91;1;Outro
SANTANDER B;6,73;2;Outro
SANTANDER B;9,05;3;Outro
SANTANDER B;9,68;4;Outro
SANTANDER B;9,38;5;Outro
SANTANDER B;11,3;6;Outro
SANTANDER B;19,15;7;Outro
SANTANDER B;24,24;8;Outro
SANTANDER B;29,92;9;Outro
SANTANDER B;2330,42;10;Outro
SANTANDER B;1798,02;11;Outro
SANTANDER B;1739,37;12;Outro
SANTANENSE;69,83;1;Outro
SANTANENSE;71,03;2;Outro
SANTANENSE;80,32;3;Outro
SANTANENSE;118,97;4;Outro
SANTANENSE;119,72;5;Outro
SANTANENSE;133,12;6;Outro
SANTANENSE;127,31;7;Outro
SANTANENSE;128,21;8;Outro
SANTANENSE;114,72;9;Outro
SANTANENSE;140,09;10;Outro
SANTANENSE;110,75;11;Outro
SANTANENSE;111,77;12;Outro
SANTOS BRP;235,88;1;Outro
SANTOS BRP;194,21;2;Outro
SANTOS BRP;202,63;3;Outro
SANTOS BRP;261,06;4;Outro
SANTOS BRP;358,78;5;Outro
SANTOS BRP;339,08;6;Outro
SANTOS BRP;356,26;7;Outro
SANTOS BRP;420,72;8;Outro
SANTOS BRP;565,86;9;Outro
SANTOS BRP;460,04;10;Outro
SANTOS BRP;320,11;11;Outro
SANTOS BRP;477,06;12;Outro
SAO CARLOS;298,67;1;Outro
SAO CARLOS;231,21;2;Outro
SAO CARLOS;331,17;3;Outro
SAO CARLOS;327,67;4;Outro
SAO CARLOS;395,63;5;Outro
SAO CARLOS;289,81;6;Outro
SAO CARLOS;474,6;7;Outro
SAO CARLOS;519,48;8;Outro
SAO CARLOS;516,45;9;Outro
SAO CARLOS;559,85;10;Outro
SAO CARLOS;373,96;11;Outro
SAO CARLOS;462,42;12;Outro
SAO MARTINH;459,42;1;Agricultura
SAO MARTINH;427,82;2;Agricultura
SAO MARTINH;497,24;3;Agricultura
SAO MARTINH;506,13;4;Agricultura
SAO MARTINH;659,76;5;Agricultura
SAO MARTINH;734,02;6;Agricultura
SAO MARTINH;832,45;7;Agricultura
SAO MARTINH;912,14;8;Agricultura
SAO MARTINH;862,22;9;Agricultura
SAO MARTINH;960,29;10;Agricultura
SAO MARTINH;774,42;11;Agricultura
SAO MARTINH;1346,66;12;Agricultura
SARAIVA LIV;585,52;1;Outro
SARAIVA LIV;371,3;2;Outro
SARAIVA LIV;506,04;3;Outro
SARAIVA LIV;729,15;4;Outro
SARAIVA LIV;878,37;5;Outro
SARAIVA LIV;879,08;6;Outro
SARAIVA LIV;1129,19;7;Outro
SARAIVA LIV;1458,66;8;Outro
SARAIVA LIV;1133,94;9;Outro
SARAIVA LIV;1226,03;10;Outro
SARAIVA LIV;1340,05;11;Outro
SARAIVA LIV;1417,99;12;Outro
SATIPEL;117,93;1;Outro
SATIPEL;101,01;2;Outro
SATIPEL;116,38;3;Outro
SATIPEL;134,53;4;Outro
SATIPEL;139,91;5;Outro
SATIPEL;271;6;Outro
SATIPEL;389,14;7;Outro
SATIPEL;501,98;8;Outro
SATIPEL;481,48;9;Outro
SATIPEL;135,31;10;Outro
SAVARG;46,34;1;Outro
SAVARG;65,36;2;Outro
SAVARG;78,04;3;Outro
SAVARG;71,9;4;Outro
SAVARG;95,99;5;Outro
SAVARG;81,47;6;Outro
SAVARG;77,15;7;Outro
SAVARG;76,02;8;Outro
SAVARG;69,27;9;Outro
SAVARG;73,79;10;Outro
SAVARG;46,81;11;Outro
SAVARG;42,7;12;Outro
SBSP;16,87;7;Saneamento 
SBSP;22;8;Saneamento 
SCHLOSSER;10,34;1;Outro
SCHLOSSER;14,22;2;Outro
SCHLOSSER;25,07;3;Outro
SCHLOSSER;35,69;4;Outro
SCHLOSSER;27,54;5;Outro
SCHLOSSER;36,84;6;Outro
SCHLOSSER;47,59;7;Outro
SCHLOSSER;44,12;8;Outro
SCHLOSSER;42,65;9;Outro
SCHLOSSER;30,33;10;Outro
SCHLOSSER;24,94;11;Outro
SCHLOSSER;28,53;12;Outro
SCHULZ;140,37;1;Outro
SCHULZ;223,57;2;Outro
SCHULZ;361,38;3;Outro
SCHULZ;264,81;4;Outro
SCHULZ;338,1;5;Outro
SCHULZ;270,69;6;Outro
SCHULZ;327,16;7;Outro
SCHULZ;519,86;8;Outro
SCHULZ;338,78;9;Outro
SCHULZ;430,54;10;Outro
SCHULZ;479,42;11;Outro
SCHULZ;469,87;12;Outro
SDIA;0,03;2;Alimentos Processados
SDIA;1,46;3;Alimentos Processados
SDIA;13,39;4;Alimentos Processados
SDIA;0,17;6;Alimentos Processados
SDIA;5,5;7;Alimentos Processados
SDIA;6,12;9;Alimentos Processados
SDIAE;0,46;2;Alimentos Processados
SDIAE;7,46;3;Alimentos Processados
SDIAE;0,29;4;Alimentos Processados
SEB;275,2;1;Outro
SEB;194,61;2;Outro
SEB;204,81;3;Outro
SEB;283,92;4;Outro
SEB;305,23;5;Outro
SEB;280,74;6;Outro
SEB;321,78;7;Outro
SEB;490,47;8;Outro
SEB;445,59;9;Outro
SEB;396,29;10;Outro
SEB;454,2;11;Outro
SEB;495,71;12;Outro
SEG AL BAHI;253,53;1;Outro
SEG AL BAHI;467,45;2;Outro
SEG AL BAHI;229,43;3;Outro
SEG AL BAHI;100,51;4;Outro
SEG AL BAHI;184,82;5;Outro
SEG AL BAHI;230,71;6;Outro
SEG AL BAHI;192,12;7;Outro
SEG AL BAHI;325,3;8;Outro
SEG AL BAHI;97,52;9;Outro
SEG AL BAHI;255;10;Outro
SEG AL BAHI;365,05;11;Outro
SEG AL BAHI;34,28;12;Outro
SEG MIN BRA;15;9;Outro
SERGEN;5,92;1;Outro
SERGEN;3,96;2;Outro
SERGEN;6,25;3;Outro
SERGEN;5,42;4;Outro
SERGEN;19,06;5;Outro
SERGEN;30,96;6;Outro
SERGEN;41,14;7;Outro
SERGEN;28,62;8;Outro
SERGEN;21,88;9;Outro
SERGEN;38,77;10;Outro
SERGEN;27,2;11;Outro
SERGEN;30,11;12;Outro
SID NACIONA;4388,49;1;Mineração
SID NACIONA;4039,05;2;Mineração
SID NACIONA;4532,64;3;Mineração
SID NACIONA;3635,82;4;Mineração
SID NACIONA;4620,42;5;Mineração
SID NACIONA;6506,9;6;Mineração
SID NACIONA;6312,1;7;Mineração
SID NACIONA;5986,3;8;Mineração
SID NACIONA;6273,71;9;Mineração
SID NACIONA;8493,93;10;Mineração
SID NACIONA;7265,74;11;Mineração
SID NACIONA;9039,48;12;Mineração
SLC AGRICOL;596,13;1;Agricultura
SLC AGRICOL;456,43;2;Agricultura
SLC AGRICOL;591,26;3;Agricultura
SLC AGRICOL;603,37;4;Agricultura
SLC AGRICOL;637,7;5;Agricultura
SLC AGRICOL;890,44;6;Agricultura
SLC AGRICOL;919,39;7;Agricultura
SLC AGRICOL;1102,16;8;Agricultura
SLC AGRICOL;960,12;9;Agricultura
SLC AGRICOL;1266,2;10;Agricultura
SLC AGRICOL;824,58;11;Agricultura
SLC AGRICOL;828,96;12;Agricultura
SMTOE;0,82;8;Outro
SMTOE;0,32;9;Outro
SMTOE;17,5;10;Outro
SOFISA;149,33;1;Outro
SOFISA;140,77;2;Outro
SOFISA;166,02;3;Outro
SOFISA;162,93;4;Outro
SOFISA;165,32;5;Outro
SOFISA;175,65;6;Outro
SOFISA;191,52;7;Outro
SOFISA;189,93;8;Outro
SOFISA;237,44;9;Outro
SOFISA;336,37;10;Outro
SOFISA;251,26;11;Outro
SOFISA;230,28;12;Outro
SONDOTECNIC;306,06;1;Outro
SONDOTECNIC;152,38;2;Outro
SONDOTECNIC;152,76;3;Outro
SONDOTECNIC;328,79;4;Outro
SONDOTECNIC;392,14;5;Outro
SONDOTECNIC;494,87;6;Outro
SONDOTECNIC;153,84;7;Outro
SONDOTECNIC;212,86;8;Outro
SONDOTECNIC;190,6;9;Outro
SONDOTECNIC;521,91;10;Outro
SONDOTECNIC;408,09;11;Outro
SONDOTECNIC;475,51;12;Outro
SOUZA CRUZ;2369,26;1;Tabaco
SOUZA CRUZ;1840,36;2;Tabaco
SOUZA CRUZ;2717,42;3;Tabaco
SOUZA CRUZ;2695,48;4;Tabaco
SOUZA CRUZ;2156,29;5;Tabaco
SOUZA CRUZ;2654,33;6;Tabaco
SOUZA CRUZ;3085,71;7;Tabaco
SOUZA CRUZ;3332,52;8;Tabaco
SOUZA CRUZ;3254,44;9;Tabaco
SOUZA CRUZ;3934,79;10;Tabaco
SOUZA CRUZ;3643,22;11;Tabaco
SOUZA CRUZ;5633,15;12;Tabaco
SPRINGER;2,1;1;Outro
SPRINGER;2,5;2;Outro
SPRINGER;8,51;3;Outro
SPRINGER;41,57;4;Outro
SPRINGER;11,82;5;Outro
SPRINGER;19,92;6;Outro
SPRINGER;9,42;7;Outro
SPRINGER;44,15;8;Outro
SPRINGER;29,76;9;Outro
SPRINGER;22,94;10;Outro
SPRINGER;17,02;11;Outro
SPRINGER;12,49;12;Outro
SPRINGS;83,84;1;Outro
SPRINGS;64,13;2;Outro
SPRINGS;77,81;3;Outro
SPRINGS;80,88;4;Outro
SPRINGS;110,84;5;Outro
SPRINGS;108,19;6;Outro
SPRINGS;137,75;7;Outro
SPRINGS;213,77;8;Outro
SPRINGS;215,5;9;Outro
SPRINGS;342,88;10;Outro
SPRINGS;251,56;11;Outro
SPRINGS;258,49;12;Outro
SPTURIS;43,01;1;Outro
SPTURIS;61,67;2;Outro
SPTURIS;18,33;3;Outro
SPTURIS;20,92;5;Outro
SPTURIS;9,05;6;Outro
SPTURIS;34,2;8;Outro
SPTURIS;19,2;10;Outro
SPTURIS;24,71;11;Outro
SPTURIS;70;12;Outro
STEEL BRASI;26,33;12;Outro
SUL AMERICA;1536,14;1;Seguros
SUL AMERICA;889,99;2;Seguros
SUL AMERICA;1025,2;3;Seguros
SUL AMERICA;1082,55;4;Seguros
SUL AMERICA;1428,44;5;Seguros
SUL AMERICA;1444,46;6;Seguros
SUL AMERICA;1854,6;7;Seguros
SUL AMERICA;2771,84;8;Seguros
SUL AMERICA;5971,26;9;Seguros
SUL AMERICA;2709,17;10;Seguros
SUL AMERICA;2785,15;11;Seguros
SUL AMERICA;3240,9;12;Seguros
SULAM BRINQ;384;9;Outro
SULTEPA;118,78;1;Outro
SULTEPA;104,47;2;Outro
SULTEPA;101,63;3;Outro
SULTEPA;159,68;4;Outro
SULTEPA;191,96;5;Outro
SULTEPA;213,56;6;Outro
SULTEPA;192,11;7;Outro
SULTEPA;245,95;8;Outro
SULTEPA;226,95;9;Outro
SULTEPA;163,96;10;Outro
SULTEPA;155,41;11;Outro
SULTEPA;177,37;12;Outro
SUZANO PAPE;623,41;1;Celulose
SUZANO PAPE;518,73;2;Celulose
SUZANO PAPE;514,14;3;Celulose
SUZANO PAPE;597,33;4;Celulose
SUZANO PAPE;843,23;5;Celulose
SUZANO PAPE;944,86;6;Celulose
SUZANO PAPE;1097,05;7;Celulose
SUZANO PAPE;1368,91;8;Celulose
SUZANO PAPE;1481,78;9;Celulose
SUZANO PAPE;1477,07;10;Celulose
SUZANO PAPE;1289,64;11;Celulose
SUZANO PAPE;1432,99;12;Celulose
SUZB;2,84;9;Celulose
SUZB;37,23;10;Celulose
SUZB;0,3;11;Celulose
SUZB;18;12;Celulose
SUZBE;1,14;9;Celulose
SUZBE;17,9;11;Celulose
TAM S/A;1080,82;1;Aviação
TAM S/A;940,14;2;Aviação
TAM S/A;1076,22;3;Aviação
TAM S/A;1027,23;4;Aviação
TAM S/A;1467,16;5;Aviação
TAM S/A;1329,82;6;Aviação
TAM S/A;2000,44;7;Aviação
TAM S/A;2325,19;8;Aviação
TAM S/A;2637,5;9;Aviação
TAM S/A;2747,9;10;Aviação
TAM S/A;2028,71;11;Aviação
TAM S/A;3241,06;12;Aviação
TAMM;0,8;3;Aviação
TAMM;20,6;4;Aviação
TAMM;9,66;7;Aviação
TAMM;1,01;8;Aviação
TAMM;3,88;9;Aviação
TAMM;53,95;10;Aviação
TAMM;47,06;11;Aviação
TAMM;26;12;Aviação
TAMME;1,9;8;Outro
TAMME;23;9;Outro
TAMME;0,73;10;Outro
TAMME;25;11;Outro
TARPON;106,39;1;Outro
TARPON;156,66;2;Outro
TARPON;64,76;3;Outro
TARPON;104,46;4;Outro
TARPON INV;23,7;5;Outro
TARPON INV;115,31;6;Outro
TARPON INV;82,84;7;Outro
TARPON INV;115,71;8;Outro
TARPON INV;136,29;9;Outro
TARPON INV;159,56;10;Outro
TARPON INV;170,3;11;Outro
TARPON INV;195,25;12;Outro
TBLE;3,48;3;Outro
TBLE;19,08;4;Outro
TBLE;36,61;5;Outro
TBLE;1,58;6;Outro
TBLE;37,78;7;Outro
TBLE;1,02;8;Outro
TBLE;39,44;9;Outro
TBLE;0,5;12;Outro
TBLE    /ED;18,64;8;Outro
TBLE    /EJ;0,55;11;Outro
TBLEE;1,14;4;Outro
TBLEE;19,18;5;Outro
TBLEE;1;6;Outro
TBLEE;0,66;7;Outro
TBLEE;0,78;8;Outro
TBLEE;19;9;Outro
TBLEE;21;10;Outro
TBLEE   /ED;1,94;8;Outro
TEC BLUMENA;6,01;1;Outro
TEC BLUMENA;3;3;Outro
TEC BLUMENA;8,76;4;Outro
TEC BLUMENA;28,54;5;Outro
TEC BLUMENA;4,1;6;Outro
TEC BLUMENA;51,46;8;Outro
TEC BLUMENA;36,25;9;Outro
TEC BLUMENA;19,59;10;Outro
TEC BLUMENA;22,11;11;Outro
TEC BLUMENA;69,19;12;Outro
TECEL S JOS;2,78;1;Outro
TECEL S JOS;0,6;2;Outro
TECEL S JOS;0,6;3;Outro
TECEL S JOS;3,6;4;Outro
TECEL S JOS;6,98;5;Outro
TECEL S JOS;5,66;6;Outro
TECEL S JOS;19,16;7;Outro
TECEL S JOS;19,77;8;Outro
TECEL S JOS;11,64;9;Outro
TECEL S JOS;18,47;10;Outro
TECEL S JOS;4,75;11;Outro
TECEL S JOS;9,94;12;Outro
TECNISA;169,8;1;Outro
TECNISA;114,56;2;Outro
TECNISA;149,62;3;Outro
TECNISA;175,49;4;Outro
TECNISA;231,56;5;Outro
TECNISA;209,43;6;Outro
TECNISA;310,55;7;Outro
TECNISA;338,43;8;Outro
TECNISA;438,46;9;Outro
TECNISA;541,33;10;Outro
TECNISA;450,75;11;Outro
TECNISA;460,84;12;Outro
TECNOSOLO;20,13;1;Outro
TECNOSOLO;9,94;2;Outro
TECNOSOLO;18,97;3;Outro
TECNOSOLO;45,99;4;Outro
TECNOSOLO;46,05;5;Outro
TECNOSOLO;44,08;6;Outro
TECNOSOLO;47,23;7;Outro
TECNOSOLO;54,78;8;Outro
TECNOSOLO;48,68;9;Outro
TECNOSOLO;71,2;10;Outro
TECNOSOLO;49,62;11;Outro
TECNOSOLO;52,74;12;Outro
TECTOY;5,55;1;Outro
TECTOY;4,25;2;Outro
TECTOY;6,56;3;Outro
TECTOY;5,94;4;Outro
TECTOY;6,97;5;Outro
TECTOY;7,94;6;Outro
TECTOY;7;7;Outro
TECTOY;6,43;8;Outro
TECTOY;5,78;9;Outro
TECTOY;8,05;10;Outro
TECTOY;6,33;11;Outro
TECTOY;6,9;12;Outro
TEGMA;195,66;1;Outro
TEGMA;164,14;2;Outro
TEGMA;235,32;3;Outro
TEGMA;223,79;4;Outro
TEGMA;327,87;5;Outro
TEGMA;345,47;6;Outro
TEGMA;507,17;7;Outro
TEGMA;552,27;8;Outro
TEGMA;605,12;9;Outro
TEGMA;609,66;10;Outro
TEGMA;808,33;11;Outro
TEGMA;641,28;12;Outro
TEKA;3,7;1;Outro
TEKA;5,83;2;Outro
TEKA;19,61;3;Outro
TEKA;17,18;4;Outro
TEKA;28,86;5;Outro
TEKA;14,19;6;Outro
TEKA;18,34;7;Outro
TEKA;20,52;8;Outro
TEKA;15,32;9;Outro
TEKA;28,81;10;Outro
TEKA;10,32;11;Outro
TEKA;15,34;12;Outro
TEKNO;382;1;Outro
TEKNO;183,12;2;Outro
TEKNO;679,07;3;Outro
TEKNO;695,38;4;Outro
TEKNO;904,12;5;Outro
TEKNO;1096,02;6;Outro
TEKNO;580,99;7;Outro
TEKNO;666,98;8;Outro
TEKNO;1280,26;9;Outro
TEKNO;883,1;10;Outro
TEKNO;763,1;11;Outro
TEKNO;1133,58;12;Outro
TELE NORT C;1010,61;1;Telefonia
TELE NORT C;479,72;2;Telefonia
TELE NORT C;716,53;3;Telefonia
TELE NORT C;734,19;4;Telefonia
TELE NORT C;1027,06;5;Telefonia
TELE NORT C;672,36;6;Telefonia
TELE NORT C;681,4;7;Telefonia
TELE NORT C;834,19;8;Telefonia
TELE NORT C;922,69;9;Telefonia
TELE NORT C;888,1;10;Telefonia
TELE NORT C;1288,57;11;Telefonia
TELE NORT C;1174,17;12;Telefonia
TELEBRAS;39,03;1;Telefonia 
TELEBRAS;40,35;2;Telefonia 
TELEBRAS;39,91;3;Telefonia 
TELEBRAS;48,56;4;Telefonia 
TELEBRAS;46,6;5;Telefonia 
TELEBRAS;52,61;6;Telefonia 
TELEBRAS;56,06;7;Telefonia 
TELEBRAS;59,04;8;Telefonia 
TELEBRAS;67,93;9;Telefonia 
TELEBRAS;126,99;10;Telefonia 
TELEBRAS;117,84;11;Telefonia 
TELEBRAS;90,31;12;Telefonia 
TELEFONICA;524,45;1;Telefonia 
TELEFONICA;235,64;2;Telefonia 
TELEFONICA;534,47;3;Telefonia 
TELEFONICA;242,18;4;Telefonia 
TELEFONICA;719,18;5;Telefonia 
TELEFONICA;1203,79;6;Telefonia 
TELEFONICA;697,04;7;Telefonia 
TELEFONICA;916,06;8;Telefonia 
TELEFONICA;842,74;9;Telefonia 
TELEFONICA;1341,21;10;Telefonia 
TELEFONICA;966,26;11;Telefonia 
TELEFONICA;1021,05;12;Telefonia 
TELEMAR;5391,74;1;Telefonia 
TELEMAR;3732,34;2;Telefonia 
TELEMAR;4195,01;3;Telefonia 
TELEMAR;4796,32;4;Telefonia 
TELEMAR;4685,19;5;Telefonia 
TELEMAR;7183,44;6;Telefonia 
TELEMAR;6234,71;7;Telefonia 
TELEMAR;5851,09;8;Telefonia 
TELEMAR;5898,42;9;Telefonia 
TELEMAR;6381,33;10;Telefonia 
TELEMAR;4625,37;11;Telefonia 
TELEMAR;4719,6;12;Telefonia 
TELEMAR N L;4968,56;1;Telefonia 
TELEMAR N L;3056,68;2;Telefonia 
TELEMAR N L;4883,48;3;Telefonia 
TELEMAR N L;4972,79;4;Telefonia 
TELEMAR N L;5198,14;5;Telefonia 
TELEMAR N L;5393,01;6;Telefonia 
TELEMAR N L;4226,81;7;Telefonia 
TELEMAR N L;5353,56;8;Telefonia 
TELEMAR N L;5202,95;9;Telefonia 
TELEMAR N L;5453,02;10;Telefonia 
TELEMAR N L;5332,71;11;Telefonia 
TELEMAR N L;5429;12;Telefonia 
TELEMIG CL;740,01;1;Telefonia 
TELEMIG CL;1965;2;Telefonia 
TELEMIG CL;2900;3;Telefonia 
TELEMIG CL;2850;4;Telefonia 
TELEMIG CL;1500,01;5;Telefonia 
TELEMIG CL;1525,03;6;Telefonia 
TELEMIG CL;5875,41;7;Telefonia 
TELEMIG CL;1766,15;8;Telefonia 
TELEMIG PAR;2636,76;1;Telefonia
TELEMIG PAR;2677,43;2;Telefonia
TELEMIG PAR;3485,71;3;Telefonia
TELEMIG PAR;3130,76;4;Telefonia
TELEMIG PAR;3535,14;5;Telefonia
TELEMIG PAR;3614,48;6;Telefonia
TELEMIG PAR;3896,44;7;Telefonia
TELEMIG PAR;4018,44;8;Telefonia
TELEMIG PAR;785,84;9;Telefonia
TELESP;4356,24;1;Telefonia 
TELESP;2945,57;2;Telefonia 
TELESP;3797,64;3;Telefonia 
TELESP;3569,19;4;Telefonia 
TELESP;3956,81;5;Telefonia 
TELESP;4376,06;6;Telefonia 
TELESP;4830,45;7;Telefonia 
TELESP;4581,57;8;Telefonia 
TELESP;4732,53;9;Telefonia 
TELESP;4644,73;10;Telefonia 
TELESP;3890,95;11;Telefonia 
TELESP;4324,84;12;Telefonia 
TEMPO PART;47,07;1;Outro
TEMPO PART;65,06;2;Outro
TEMPO PART;34,02;3;Outro
TEMPO PART;80,65;4;Outro
TEMPO PART;83,51;5;Outro
TEMPO PART;86,84;6;Outro
TEMPO PART;79,38;7;Outro
TEMPO PART;80,5;8;Outro
TEMPO PART;108,94;9;Outro
TEMPO PART;234,31;10;Outro
TEMPO PART;210,46;11;Outro
TEMPO PART;217,49;12;Outro
TENDA;69,52;1;Construção Civil
TENDA;67,6;2;Construção Civil
TENDA;100,22;3;Construção Civil
TENDA;197,96;4;Construção Civil
TENDA;281,27;5;Construção Civil
TENDA;230,16;6;Construção Civil
TENDA;360,87;7;Construção Civil
TENDA;499,82;8;Construção Civil
TENDA;556,72;9;Construção Civil
TENDA;581,2;10;Construção Civil
TENDA;319,68;11;Construção Civil
TENDA;396,75;12;Construção Civil
TERNA PART;733,01;1;Outro
TERNA PART;542,27;2;Outro
